Catchment name,NZTM_Easting,NZTM_Northing,Region,Segment length,Suspended sediment load,Ammoniacal nitrogen median pH,ANZECC elevation class,CHLA Mean,Dissolved oxygen,E. coli median,Temperature,Total nitrogen median,Total phosphorus median,Total suspended solids,Turbidity median,Visual clarity median
Wairau River,1680426,5412206,Marlborough,289.6367235,781816.3,0.002979405,lowland,13.06425411,10.7948,26.35675333,14.1356,0.139518479,0.006980257,4.905688861,2.989791003,1.50888815
Wairau River,1678005,5411996,Marlborough,871.9205603,781626.9,0.002968052,lowland,12.1797825,10.7864,25.72311217,14.0152,0.138390242,0.006992207,4.901172635,3.051907183,1.489090639
Wairau River,1679379,5412029,Marlborough,2051.050668,781719.4,0.002967183,lowland,12.83930989,10.8,26.26044699,14.4086,0.139402432,0.006984228,4.905688861,3.017870422,1.502885139
Wairau River,1680944,5412077,Marlborough,904.0493802,791149.9,0.003000908,lowland,11.97595304,10.7437,27.25723429,14.4533,0.14629842,0.006797451,4.882025011,3.278215547,1.581891391
Wairau River,1677429,5411996,Marlborough,429.3067665,781596,0.002954753,lowland,12.71365275,10.7864,25.94010987,14.0054,0.138348805,0.006980466,4.901172635,3.089233233,1.481241535
Wairau River,1677201,5411772,Marlborough,212.0803456,781596,0.002954717,lowland,12.07532097,10.7864,25.94113623,14.0054,0.138534697,0.006947563,4.901172635,3.098910867,1.479092157
Wairau River,1681215,5411817,Marlborough,331.9856066,791149.9,0.003026035,lowland,12.14140214,10.7437,28.54280879,14.4533,0.164299106,0.007360123,4.882025011,2.538500227,1.866531519
Wairau River,1676407,5411667,Marlborough,1464.49353,781516.9,0.002956482,lowland,12.08318361,10.793,25.62853957,14.0023,0.138534697,0.00696626,4.901172635,3.083845954,1.48101217
Wairau River,1675582,5411532,Marlborough,296.9115222,773812.5,0.002972683,lowland,12.69172841,10.7846,25.62844595,13.9659,0.13701406,0.006936678,4.936282431,3.104285978,1.476726013
Wairau River,1675432,5411382,Marlborough,127.2478256,773812.5,0.002960574,lowland,12.21948234,10.7846,25.73817272,13.9659,0.136692988,0.006939639,4.936282431,3.097037422,1.479950293
Wairau River,1681235,5411470,Marlborough,391.8883245,791611.4,0.002998134,lowland,12.75315749,10.7679,26.23396677,14.6147,0.156735055,0.007520603,4.945383779,2.517632436,1.866531519
Wairau River,1675277,5411197,Marlborough,369.3198521,773753.1,0.002957599,lowland,12.20340063,10.7683,25.65551513,14.0392,0.13655264,0.006923311,4.934009712,3.082409,1.481057862
Wairau River,1674619,5411157,Marlborough,999.1629301,773610.4,0.002950478,lowland,12.055669,10.7816,25.45560593,13.9467,0.13641624,0.006923311,4.937419182,3.064126987,1.481695687
Wairau River,1675106,5411026,Marlborough,114.8243424,773731.8,0.002953166,lowland,12.58495227,10.7683,25.71471984,14.052,0.13655264,0.006923311,4.934009712,3.097037422,1.478194805
Wairau River,1680892,5410688,Marlborough,1465.111139,791149.9,0.003239628,lowland,13.29844586,10.7437,39.2280545,14.4533,0.282076435,0.007620265,4.882025011,2.954039225,1.833307124
Wairau River,1673662,5411052,Marlborough,1151.255237,773575.8,0.002949655,lowland,12.21331875,10.8002,25.28348975,13.9387,0.136330921,0.00694121,4.937419182,3.048783656,1.499796821
Wairau River,1673407,5410437,Marlborough,289.63289,773495.2,0.002944993,lowland,12.60063235,10.8003,25.55413122,13.9387,0.136565513,0.006943981,4.949940744,3.061096778,1.490741613
Wairau River,1672809,5410139,Marlborough,1223.661177,772569.2,0.002941098,lowland,12.90187062,10.8045,25.55549064,13.8289,0.13663754,0.006926202,4.934009712,3.08220074,1.49043018
Wairau River,1671808,5409717,Marlborough,1178.228874,772502.4,0.002948596,lowland,12.53164431,10.8064,25.65191588,13.7886,0.136570072,0.006935929,4.93173804,3.081789842,1.49043018
Wairau River,1671353,5409343,Marlborough,42.4155883,772359.4,0.002937391,lowland,12.84599275,10.8087,25.7050455,13.7923,0.136544042,0.006929283,4.909078762,3.065952937,1.49681225
Wairau River,1671254,5409298,Marlborough,192.3773596,772359.4,0.002937578,lowland,12.83156763,10.8087,25.7050455,13.7923,0.136434817,0.006929283,4.909078762,3.084341131,1.488190123
Wairau River,1681414,5409867,Marlborough,606.4969378,791611.4,0.003747418,lowland,12.62102222,10.7679,32.17632978,14.6147,0.167562659,0.009331607,4.945383779,2.796636546,1.828387934
Wairau River,1670728,5409178,Marlborough,958.8715078,769799.8,0.002926376,lowland,12.17863641,10.8124,25.43688177,13.7626,0.13731685,0.006905548,4.98310456,3.142362614,1.485660498
Wairau River,1681651,5409331,Marlborough,661.9744498,791611.4,0.003470689,lowland,13.35907911,10.7679,36.79796949,14.6147,0.191156275,0.00890671,4.945383779,2.913242076,1.824410059
Wairau River,1669096,5408278,Marlborough,1004.298372,769625.7,0.002939207,lowland,12.13799759,10.836,25.33985518,13.7345,0.137430758,0.006909561,4.951080641,3.13038778,1.476650143
Wairau River,1670031,5408531,Marlborough,1075.824982,769651.6,0.002931195,lowland,13.0756855,10.8292,25.33427523,13.7315,0.137349326,0.006915091,4.932873745,3.12066663,1.485831162
Wairau River,1668548,5408248,Marlborough,314.476828,758350.8,0.002935045,lowland,12.1031515,10.8462,25.28336694,13.651,0.126515174,0.006839514,4.9647799,3.183511215,1.464778577
Wairau River,1682109,5408513,Marlborough,1353.059067,791719.1,0.003551864,lowland,13.3312513,10.7812,32.10656203,14.5469,0.16909721,0.009137555,4.945383779,2.793163676,1.816680174
Wairau River,1682420,5407902,Marlborough,127.2490277,791719.1,0.003468395,lowland,12.57094309,10.7812,31.68575032,14.5469,0.169261464,0.009087669,4.945383779,2.613017627,1.838974166
Wairau River,1667990,5408038,Marlborough,976.435857,758300.9,0.002935832,lowland,12.24414759,10.8605,25.27490751,13.6099,0.123971129,0.006839514,4.972788632,3.19690725,1.455857614
Wairau River,1667101,5407550,Marlborough,1241.217662,758274.4,0.002938631,lowland,12.30974126,10.8674,25.30332763,13.5415,0.124025842,0.006839971,4.992292237,3.194192078,1.4456863150000001
Wairau River,1683060,5407540,Marlborough,1418.29593,791719.1,0.003444064,lowland,13.4479774,10.7812,32.06354273,14.5469,0.169615168,0.009059343,4.945383779,2.602812859,1.856796635
Wairau River,1666342,5407152,Marlborough,641.37404,758238.2,0.002936721,lowland,12.29966026,10.8779,25.27050282,13.5416,0.123993422,0.006846467,4.980810284,3.186254216,1.454544953
Wairau River,1684071,5406837,Marlborough,1121.279129,25683.8,0.003464939,lowland,25.25180583,10.4551,32.02736721,13.7582,0.169067592,0.009087669,1.841619904,2.411340539,1.860637631
Wairau River,1684813,5406717,Marlborough,462.3179683,25847.5,0.003469745,lowland,24.50270858,10.4471,32.07332737,13.7854,0.169105663,0.009169998,1.805094737,2.411090658,1.865770879
Wairau River,1664667,5406689,Marlborough,2244.254424,758059,0.002911561,lowland,12.14757294,10.8805,25.42168401,13.5318,0.122318569,0.006845049,5.002648624,3.180631336,1.442631922
Wairau River,1665939,5406839,Marlborough,424.1518525,758172.3,0.002932005,lowland,12.37508262,10.88,25.27992185,13.5413,0.123742338,0.006843692,4.994591802,3.208720103,1.444751886
Wairau River,1662981,5406719,Marlborough,1201.808675,758026.3,0.002913887,lowland,11.68160657,10.8763,25.2567847,13.51,0.121067893,0.006844623,4.989993731,3.161683664,1.455928579
Wairau River,1685581,5406777,Marlborough,1124.296221,25847.5,0.003284588,lowland,24.51546649,10.4471,31.60825815,13.7854,0.16786809,0.009176009,1.805094737,2.434944651,1.874232915
Wairau River,1686184,5406193,Marlborough,931.9152245,26016.8,0.003198848,lowland,26.23186695,10.4488,36.35888276,13.787,0.188144355,0.008987092,1.94715265,2.715640945,1.883630651
Wairau River,1686199,5405712,Marlborough,42.41657831,26016.8,0.003227029,lowland,24.68731336,10.4488,34.37800163,13.787,0.178442693,0.009156023,1.94715265,2.67734807,1.89195124
Wairau River,1662229,5406299,Marlborough,841.0214293,757892.8,0.002903604,lowland,12.01636571,10.8746,25.42322762,13.5137,0.120602155,0.006850395,4.99919411,3.177137581,1.451295554
Wairau River,1661427,5405939,Marlborough,1061.254916,757847.1,0.002910231,lowland,11.79833069,10.8812,25.48260631,13.5147,0.120602155,0.006850395,5.022269342,3.17406015,1.447607697
Wairau River,1660930,5405550,Marlborough,254.4890043,757253.4,0.002922028,lowland,12.01077152,10.889,25.60819862,13.4832,0.120602155,0.006790475,5.016490568,3.185589838,1.447607697
Wairau River,1686470,5405470,Marlborough,701.3800946,26016.8,0.003210752,lowland,24.87471953,10.4488,32.49299723,13.787,0.178409328,0.009103802,1.94715265,2.675659774,1.901496404
Wairau River,1660870,5405361,Marlborough,272.0577941,757253.4,0.00292351,lowland,11.56024438,10.889,25.57542242,13.4832,0.117681954,0.006742549,5.016490568,3.151482342,1.441644837
Wairau River,1686944,5405207,Marlborough,464.4507003,26016.8,0.003226602,lowland,24.87471953,10.4488,32.36933199,13.787,0.178104763,0.009123612,1.94715265,2.589370444,1.903887664
Wairau River,1687343,5405007,Marlborough,498.082603,26016.8,0.003223583,lowland,26.19920328,10.4488,33.30262074,13.787,0.177724653,0.008980722,1.94715265,2.658244758,1.72424308
Wairau River,1660870,5404895,Marlborough,759.2039856,757211.3,0.002915206,lowland,11.78694169,10.8864,25.55957238,13.4617,0.117681954,0.006727826,5.003800659,3.157138083,1.441145331
Buller River,1482858,5379040,West Coast,21.20500157,2679668,0.003195207,lowland,9.706304347,11.0266,29.81172751,11.6862,0.159691015,0.007541431,3.762703523,2.146624461,1.843227464
Buller River,1482865,5378957,West Coast,162.3640479,2679668,0.003167647,lowland,9.514850214,11.0266,30.23745956,11.6862,0.159757883,0.007599521,3.762703523,2.19965085,1.825830447
Buller River,1482910,5378453,West Coast,884.2194262,2679555.2,0.003167647,lowland,9.704960909,11.0266,29.83585005,11.6862,0.159757883,0.007602137,3.762703523,2.193017908,1.825830447
Buller River,1483060,5377844,West Coast,457.1045549,2679327.5,0.003167647,lowland,9.552081293,11.0253,29.10971911,11.5995,0.159757883,0.007602137,3.762703523,2.191262824,1.825830447
Buller River,1529443,5375386,West Coast,144.7984251,941343.8,0.002988354,lowland,7.943071492,11.1638,29.83211059,11.5926,0.141500043,0.005949875,3.904810837,1.877723337,2.256538054
Buller River,1483329,5376729,West Coast,1995.931788,2679139.5,0.003131144,lowland,9.618923065,11.0335,28.87071052,11.5517,0.160036375,0.007424172,3.726490342,2.165617346,1.824323188
Buller River,1536202,5375693,West Coast,464.3848409,492521.9,0.003010885,lowland,7.670457532,11.2236,26.31090499,11.5318,0.134881134,0.005773604,3.675360978,1.869133027,2.443749695
Buller River,1532609,5375613,West Coast,314.4406565,924138.9,0.002838407,lowland,8.102889222,11.1581,29.42726455,11.5479,0.140988584,0.005929765,3.892243482,1.823018806,2.287099219
Buller River,1536505,5375537,West Coast,272.0304417,492196.8,0.00291609,lowland,8.155241903,11.2236,28.45983858,11.5311,0.135019195,0.00586127,3.677900704,1.8669578,2.41158383
Buller River,1540818,5375273,West Coast,986.6178678,476363.5,0.002944849,lowland,8.217251068,11.2288,28.19342118,11.4898,0.135746931,0.005905,3.661002285,1.684736381,2.605644699
Buller River,1529801,5374835,West Coast,1358.019577,941137.6,0.002922532,lowland,8.016066287,11.1606,29.55638256,11.571,0.141500043,0.005949875,3.904810837,1.844854981,2.272107066
Buller River,1532016,5374644,West Coast,269.8992034,925447.7,0.002850402,lowland,8.623449394,11.1548,29.37346818,11.5622,0.141147706,0.005957539,3.885080304,1.829874638,2.286471253
Buller River,1532441,5375025,West Coast,1001.168739,925387.2,0.002865917,lowland,8.576107577,11.1563,29.44255304,11.5569,0.141214049,0.005915745,3.875252454,1.823624521,2.26309456
Buller River,1537054,5375048,West Coast,1229.907114,491728.9,0.002961973,lowland,8.5112786,11.2262,28.33424206,11.5376,0.134847321,0.005826189,3.675360978,1.876323238,2.414300936
Buller River,1483415,5375167,West Coast,1348.608193,2678822.8,0.00313725,lowland,9.391410889,11.053,28.49484513,11.542,0.160334127,0.007436238,3.736801254,2.224296352,1.821925687
Buller River,1529242,5375185,West Coast,424.1051167,941343.8,0.002915074,lowland,7.968596548,11.1638,29.44294921,11.5926,0.141478912,0.005975107,3.904810837,1.845126323,2.271598244
Buller River,1541267,5375063,West Coast,84.82127774,476040.8,0.002853555,lowland,7.78689896,11.2288,28.24618824,11.5158,0.135601036,0.00588988,3.661002285,1.676915274,2.609990245
Buller River,1541312,5375018,West Coast,42.41063886,476040.8,0.003263625,lowland,8.309613203,11.2288,28.31134623,11.5158,0.135601036,0.005897821,3.661002285,1.734898292,2.533773142
Buller River,1528925,5374898,West Coast,446.8174969,942600.7,0.002947065,lowland,7.912027616,11.1618,29.53984825,11.5949,0.142007904,0.00595441,3.910209261,1.871867494,2.258142443
Buller River,1528486,5374795,West Coast,517.0854979,955186.4,0.002981633,lowland,7.647849609,11.1842,28.80463209,11.5002,0.143854511,0.00612435,3.877037485,1.863845401,2.29121256
Buller River,1531791,5374614,West Coast,204.776238,925447.7,0.002838809,lowland,8.57556148,11.1548,29.29395697,11.5622,0.141064729,0.005961819,3.885080304,1.828751454,2.289269974
Buller River,1539903,5374958,West Coast,1155.377413,476774.1,0.002856443,lowland,8.63623218,11.2319,28.35337126,11.4926,0.135343887,0.005899419,3.666063642,1.713763059,2.59665661
Buller River,1541567,5374763,West Coast,678.5705047,475861.3,0.002911249,lowland,8.673862136,11.2272,28.28015482,11.5261,0.136289759,0.00590385,3.65931672,1.683668676,2.60232909
Buller River,1528136,5374619,West Coast,326.8624246,955186.4,0.002980704,lowland,7.704789171,11.1842,28.80179196,11.5002,0.143955111,0.00612435,3.877037485,1.8840599,2.279551916
Buller River,1537728,5374554,West Coast,529.5085891,490916.6,0.002975077,lowland,8.40185565,11.2272,28.172826,11.5346,0.134817222,0.005804255,3.675360978,1.807122861,2.499136706
Buller River,1530714,5374675,West Coast,948.4677003,939092.8,0.002958283,lowland,8.202231487,11.1527,29.9521659,11.5652,0.142500431,0.005979687,3.90121603,1.865806337,2.258698668
Buller River,1531426,5374465,West Coast,649.4630498,938800,0.002897328,lowland,8.117261859,11.1584,29.82667819,11.5667,0.141829783,0.005960277,3.904810837,1.847344572,2.265209839
Buller River,1532958,5374912,West Coast,2214.390619,922185,0.002926882,lowland,8.33746976,11.1593,29.90928057,11.5025,0.142711094,0.005906533,3.884185834,1.82653824,2.277379756
Buller River,1533173,5374014,West Coast,824.2511286,921672.1,0.002977965,lowland,8.048100969,11.1581,30.40173187,11.5006,0.142062886,0.00591499,3.884185834,1.848941741,2.262795812
Buller River,1538193,5374463,West Coast,474.6760823,490575.9,0.002855865,lowland,8.742385311,11.2272,28.40069248,11.5346,0.134027226,0.005856171,3.675360978,1.758048846,2.573407616
Buller River,1535453,5374977,West Coast,1801.825247,493370.6,0.003009794,lowland,7.709702217,11.2236,28.30718199,11.5378,0.134679539,0.005762252,3.677900704,1.898294338,2.389856074
Buller River,1539483,5374448,West Coast,212.0532651,477669,0.002856443,lowland,8.475448135,11.2029,28.32099141,11.4926,0.135131332,0.005890672,3.66353209,1.708793917,2.59665661
Buller River,1538574,5374403,West Coast,337.1539191,490227.5,0.002852333,lowland,8.814144151,11.227,28.33114635,11.5209,0.134134735,0.0058527300000000004,3.675360978,1.742645992,2.593628323
Buller River,1527982,5374405,West Coast,229.6197324,955295.7,0.002992026,lowland,7.605634242,11.1846,28.95770552,11.5219,0.143590306,0.006082726,3.877037485,1.87570937,2.310910955
Buller River,1539378,5374343,West Coast,84.82127776,477669,0.003256514,lowland,8.523751858,11.2029,28.24723288,11.4926,0.134316095,0.005872843,3.66353209,1.771204044,2.522309838
Buller River,1483749,5374450,West Coast,361.9960532,2678580,0.003136078,lowland,9.405848628,11.0508,28.20132845,11.5397,0.159854195,0.007400076,3.741105883,2.226828785,1.824372354
Buller River,1538971,5374330,West Coast,517.0870212,489881.4,0.002857921,lowland,8.483340864,11.2297,28.22959327,11.5213,0.134066728,0.005862914,3.680442186,1.738339987,2.58468486
Buller River,1539268,5374294,West Coast,174.7877788,478843.4,0.002856136,lowland,8.790733769,11.2022,28.29471298,11.5119,0.133926702,0.005856171,3.666063642,1.727302769,2.601606428
Buller River,1518614,5374335,West Coast,476.8057448,1046292.1,0.002814752,lowland,8.362782969,11.1604,28.02538045,11.4866,0.140178818,0.00610307,3.904810837,2.038885178,2.153148177
Buller River,1527718,5374135,West Coast,556.4824399,955467.9,0.002956635,lowland,7.678551863,11.1813,28.66260232,11.4991,0.143955111,0.00612435,3.877037485,1.942250468,2.24098184
Buller River,1533723,5374061,West Coast,337.1534073,920885.8,0.002899938,lowland,7.868541295,11.1572,29.83371587,11.4709,0.141995061,0.005890145,3.884185834,1.836472715,2.256724966
Buller River,1518386,5374014,West Coast,354.7197288,1046855.1,0.002808943,lowland,8.660500135,11.1604,27.83963244,11.4841,0.140178818,0.006110273,3.904810837,2.043620506,2.154659783
Buller River,1518401,5373822,West Coast,42.41056834,1047937.8,0.003246045,lowland,8.723817804,11.161,27.70175303,11.4804,0.140178818,0.00610723,3.904810837,2.067418034,2.16820622
Buller River,1483929,5374028,West Coast,631.8950311,2678469.2,0.003138978,lowland,9.450718839,11.0355,28.13708655,11.5212,0.159854195,0.007400076,3.737661783,2.247751745,1.823382548
Buller River,1527318,5373861,West Coast,471.6613034,956019.8,0.003049349,lowland,7.749443463,11.184,29.22612528,11.5212,0.143251594,0.006129484,3.877037485,1.959466978,2.243616368
Buller River,1534592,5374027,West Coast,883.3462777,494710.2,0.002919777,lowland,8.554906979,11.222,28.44170536,11.566,0.13409515,0.005834665,3.676207358,1.89706059,2.369677552
Buller River,1519212,5373970,West Coast,1040.564252,985624.8,0.00286058,lowland,8.624585488,11.1651,27.94965592,11.4896,0.140686597,0.006084231,3.86278023,2.023947841,2.179278844
Buller River,1534068,5373866,West Coast,514.0726782,920801.9,0.002977872,lowland,8.497357145,11.1588,30.34619723,11.4614,0.142508733,0.005912561,3.884185834,1.854172968,2.241055627
Buller River,1534265,5373699,West Coast,42.41063892,920801.9,0.002875593,lowland,8.814262261,11.1588,28.34479118,11.4614,0.13388048,0.005844735,3.884185834,1.885519581,2.374653922
Buller River,1527012,5373585,West Coast,369.2733465,956159.4,0.003034088,lowland,7.728023164,11.1807,29.11778356,11.5088,0.143251594,0.006129484,3.877037485,1.966513302,2.2430658
Buller River,1526733,5373366,West Coast,369.2734173,956247.8,0.00298822,lowland,7.722231845,11.184,28.74890158,11.5277,0.143065031,0.006106351,3.877037485,1.956534656,2.219533454
Buller River,1526482,5373098,West Coast,374.4188527,957651.2,0.00289212,lowland,8.028873972,11.1823,28.37398321,11.506,0.142428301,0.006118943,3.877037485,1.952156258,2.230349636
Buller River,1483928,5373307,West Coast,859.3843524,2678266.8,0.003152099,lowland,9.593904669,11.0346,28.06489976,11.5197,0.158904061,0.007250504,3.77137745,2.247861583,1.834363679
Buller River,1518858,5373335,West Coast,1345.597958,1072003.6,0.00284399,lowland,8.210522667,11.1687,28.18574596,11.4744,0.142465598,0.006178981,3.841492592,2.033858535,2.19456049
Buller River,1518775,5372562,West Coast,329.8769051,1073608.8,0.002884807,lowland,7.505000876,11.1677,28.72134785,11.4768,0.143205045,0.006190718,3.840608157,2.028843157,2.162263971
Buller River,1525927,5371751,West Coast,187.2097178,958120.2,0.002874202,lowland,7.984966548,11.1829,28.45378302,11.5109,0.14264556,0.00611455,3.877037485,1.955713654,2.228915458
Buller River,1526313,5372587,West Coast,789.1174474,957933,0.002997039,lowland,8.055958457,11.1836,29.14368779,11.5277,0.143774105,0.006126856,3.877037485,1.984743747,2.235975832
Buller River,1526178,5372212,West Coast,72.3994394,957982.9,0.002797732,lowland,8.581360605,11.1803,28.42537338,11.5109,0.141267925,0.006101117,3.877037485,1.929262932,2.232414911
Buller River,1519560,5372632,West Coast,2411.891721,984821.3,0.003009262,lowland,7.866830404,11.1665,28.70020211,11.4896,0.142818272,0.006074672,3.86278023,2.074433808,2.187593048
Buller River,1483778,5372456,West Coast,966.9195119,2677953.8,0.003148599,lowland,9.48780842,11.0355,27.94151783,11.5175,0.158798893,0.007250504,3.764436711,2.245397727,1.834363679
Buller River,1526077,5372021,West Coast,391.9863389,957982.9,0.002896917,lowland,8.029759056,11.1803,28.43225374,11.5109,0.142579064,0.006106278,3.877037485,1.955079072,2.237944234
Buller River,1525987,5371841,West Coast,42.41070969,958104.8,0.002943028,lowland,8.01575041,11.1841,28.8468857,11.5277,0.144020135,0.00612435,3.877037485,1.977216932,2.229506479
Buller River,1518865,5371980,West Coast,909.0726384,1075333.1,0.002994647,lowland,7.515281776,11.1702,28.80595253,11.4888,0.1448428,0.006215957,3.847689339,2.062384967,2.156853933
Buller River,1520648,5371930,West Coast,806.6846396,964891.3,0.002960292,lowland,7.867780628,11.1715,28.5256003,11.4774,0.142303037,0.006082973,3.857447287,2.030519699,2.176955364
Buller River,1519015,5371522,West Coast,132.3771697,1075333.1,0.002895936,lowland,7.6112901,11.1702,28.75857174,11.4888,0.142826378,0.006199636,3.847689339,2.029889388,2.158661219
Buller River,1483628,5371613,West Coast,841.8200561,2677718.5,0.003171472,lowland,9.324737231,11.0287,28.07614883,11.5242,0.158499237,0.007249893,3.770509158,2.248862486,1.82092652
Buller River,1518800,5371228,West Coast,639.1737585,1075794.5,0.002995698,lowland,7.58298459,11.1663,28.76778447,11.4888,0.144777953,0.00621369,3.847689339,2.062384967,2.164393911
Buller River,1483688,5371166,West Coast,102.3885826,2674670.5,0.003144201,lowland,9.376525383,11.0339,28.1830083,11.5301,0.159562977,0.007224829,3.746277983,2.248862486,1.825733662
Buller River,1520574,5371333,West Coast,449.8329068,964577.6,0.003027484,lowland,7.678338593,11.1715,29.04939794,11.4774,0.143808879,0.0061015109999999996,3.857447287,2.041365078,2.216657472
Buller River,1525792,5371323,West Coast,781.8420737,958284.9,0.002981272,lowland,7.940265166,11.1841,29.29033847,11.5277,0.143774105,0.006132772,3.877037485,1.989460869,2.234948558
Buller River,1518283,5371006,West Coast,579.1962576,1077081.9,0.002997977,lowland,7.611831728,11.1663,28.78769389,11.4888,0.144909422,0.00621369,3.847689339,2.062384967,2.15610982
Buller River,1517965,5370868,West Coast,169.6426977,1077526.1,0.002946219,lowland,7.784234003,11.1692,28.65456695,11.5007,0.143487634,0.006205346,3.847689339,2.051900458,2.154953694
Buller River,1520634,5370900,West Coast,464.3862202,964303.2,0.003028588,lowland,7.874909543,11.173400000000001,29.04939794,11.4774,0.143708381,0.0061015109999999996,3.857447287,2.01610251,2.242108701
Buller River,1524988,5370892,West Coast,614.3308926,960725.2,0.002959537,lowland,7.865751404,11.1789,28.75291589,11.461,0.143318451,0.006057616,3.852121706,1.957438672,2.2369303719999998
Buller River,1525515,5370747,West Coast,609.1857107,958430.7,0.002955701,lowland,7.985355072,11.1849,28.70570755,11.5485,0.143237165,0.006112813,3.877037485,1.992373543,2.224468797
Buller River,1483748,5370778,West Coast,723.9968054,2669032.5,0.003142099,lowland,9.468577224,11.0477,28.30892405,11.5279,0.158599773,0.007247977,3.765303604,2.254672232,1.821717864
Buller River,1520880,5370592,West Coast,356.852557,963807.6,0.002964878,lowland,7.765394198,11.1731,28.73207829,11.4763,0.142369922,0.006067499,3.857447287,2.013658315,2.195739762
Buller River,1484018,5370485,West Coast,84.82156187,2668863.5,0.003142099,lowland,9.494868898,11.063,28.1961997,11.5208,0.158599773,0.007247977,3.746277983,2.257037562,1.825288064
Buller River,1517725,5370581,West Coast,604.0400056,1079903,0.003026213,lowland,7.77511809,11.1645,28.82185915,11.4888,0.145155188,0.006214006,3.868120546,2.078312922,2.178932037
Buller River,1522248,5370448,West Coast,409.5539718,962105.8,0.002969563,lowland,7.935629277,11.1768,28.71303158,11.462,0.14236213,0.006067499,3.843262072,1.999709077,2.190364942
Buller River,1521296,5370445,West Coast,596.7639727,962726.6,0.003006532,lowland,8.069927772,11.1743,28.86300062,11.4851,0.143397941,0.00607707,3.843262072,2.033322354,2.217264644
Buller River,1521797,5370351,West Coast,571.9204248,962520.1,0.003027484,lowland,8.095552421,11.1742,29.21691643,11.4824,0.14392157,0.0061015109999999996,3.837956075,2.02406372,2.243504056
Buller River,1522448,5370283,West Coast,127.2321292,962105.8,0.0028104890000000002,lowland,8.104008376,11.1768,28.37751054,11.462,0.141752749,0.006082138,3.843262072,1.975694652,2.202429383
Buller River,1523249,5370237,West Coast,432.2665447,961343.8,0.002922966,lowland,7.907842048,11.1738,28.56278766,11.4562,0.14236213,0.006085641,3.852121706,1.977523155,2.217610987
Buller River,1524129,5370404,West Coast,1515.246631,961241.8,0.003038746,lowland,7.878322888,11.1742,29.34344656,11.4704,0.143142571,0.006110782,3.852121706,1.985122786,2.245556278
Buller River,1522943,5370208,West Coast,204.7771626,961839.9,0.002865068,lowland,8.14454009,11.1738,28.39614796,11.461,0.142441473,0.006087343,3.852121706,1.965615005,2.196725515
Buller River,1522661,5370148,West Coast,409.5542131,961918.9,0.002901472,lowland,8.576131079,11.1742,28.44423273,11.4704,0.142214145,0.006087343,3.837956075,1.985064532,2.209169444
Buller River,1517605,5370163,West Coast,329.8779052,1080803.4,0.003062932,lowland,7.489716495,11.1679,29.2208447,11.5066,0.145705831,0.006189219,3.868120546,2.068093761,2.196046555
Buller River,1517605,5369797,West Coast,402.2776862,1081560.1,0.002870661,lowland,8.17504013,11.1643,28.84290566,11.5057,0.142826378,0.006201867,3.868120546,2.025974689,2.167274443
Buller River,1517575,5369528,West Coast,162.3664117,1082157.9,0.003002242,lowland,7.559517531,11.1643,29.13843484,11.5067,0.145423643,0.006183978,3.868120546,2.071022321,2.159479151
Buller River,1485205,5370167,West Coast,2553.690365,2662348.5,0.003158532,lowland,9.498638323,11.1068,28.08850292,11.5394,0.158697734,0.00717436,3.705100563,2.216898636,1.845683028
Buller River,1517418,5369182,West Coast,658.8738147,1082471.5,0.00293253,lowland,8.056887215,11.1643,28.7129121,11.5058,0.14363212,0.006202808,3.868120546,2.047897428,2.137914915
Buller River,1517100,5368863,West Coast,242.0429444,1084476.4,0.00282638,lowland,8.33498564,11.1649,28.08990412,11.4937,0.142821861,0.006181876,3.868120546,2.041961926,2.158991793
Buller River,1486342,5369000,West Coast,720.9848309,2659699.5,0.003174839,lowland,9.319305587,11.0692,28.03251056,11.5633,0.158741631,0.007118842,3.697430335,2.211758404,1.868656662
Buller River,1516913,5368739,West Coast,234.7662927,1084476.4,0.002822713,lowland,8.433812017,11.1649,28.08990412,11.4937,0.142736372,0.00619805,3.868120546,2.033494335,2.184073804
Buller River,1516780,5368724,West Coast,42.41078049,1085945.6,0.003279719,lowland,8.490322477,11.1656,28.18424622,11.504,0.142736372,0.006196667,3.870793472,2.067023714,2.154109496
Buller River,1507850,5368591,West Coast,822.1237949,1746560.6,0.003008527,lowland,9.225010499,11.0525,28.57581487,11.5779,0.158207036,0.006847839,3.791403442,2.010155345,2.130188781
Buller River,1516660,5368604,West Coast,296.8755342,1086290.5,0.002845905,lowland,8.29783528,11.1626,28.32891408,11.5031,0.143553085,0.006207542,3.870793472,2.019765429,2.183910915
Buller River,1486731,5368610,West Coast,381.6980887,2659209.2,0.00317713,lowland,9.287157063,11.0634,28.12314232,11.6739,0.158741631,0.007118842,3.724774625,2.223529254,1.879532005
Buller River,1507349,5368501,West Coast,254.464825,2027062.5,0.003047246,lowland,9.033530033,11.079,27.8825806,11.5298,0.157802882,0.006797966,3.732501578,2.066993862,2.071661507
Buller River,1486962,5368379,West Coast,272.0327131,2658537.8,0.0031846,lowland,8.559350763,11.1057,27.9644887,11.5359,0.158648707,0.00710625,3.710222886,2.220039831,1.879532005
Buller River,1507199,5368351,West Coast,169.6432638,2027062.5,0.003043258,lowland,9.340803973,11.079,27.92299053,11.5298,0.15808554,0.006794921,3.732501578,2.068042733,2.073847044
